"presetKey","presetKey0","presetKey1","presetKey2","keyName","nameEn","nameTransl","nameTranslLength","nameTranslWarnings","duplicateTranslation","notTranslatedName","termsEn","termsTransl","termsTranslLength","termsTranslWarnings","icon","suggestion","fields","searchable","matchScore","tags0","tags1","tags2","tags3","tags4","tagsLength","addTags0","addTags1","addTags2","addTags3","addTags4","addTagsLength","removeTags0","removeTags1","removeTags2","removeTags3","removeTags4","removeTagsLength","geometryArea","geometryLine","geometryPoint","geometryVertex","geometryRelation","endRec"
"railway/level_crossing","railway","level_crossing"," ","Level Crossing","Level Crossing","Úrovňové křížení",16," "," "," ","crossing,railroad crossing,railway crossing,grade crossing,road through railroad,train crossing","přejezd,železniční přejezd,přejezd přes koleje,přejezd přes železnici,přejezd přes vlak,vlakový přejezd",103," ","cross"," "," "," "," ","railway=level_crossing"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," "," ","vertex"," ","last"
"railway/monorail","railway","monorail"," ","Monorail","Monorail","Jednokolejka",12," "," "," ","","jednokolejka,monorail,jednokolejná trať",39," ","railway-monorail"," ","structure,electrified"," "," ","railway=monorail"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"railway/narrow_gauge","railway","narrow_gauge"," ","Narrow Gauge Rail","Narrow Gauge Rail","Úzkorozchodná dráha",19," "," "," ","narrow gauge railway,narrow gauge railroad","úzkorozchodná dráha,úzkokolejná dráha,úzkokolejka",49," ","railway-rail"," ","structure,gauge,electrified"," "," ","railway=narrow_gauge"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"railway/platform","railway","platform"," ","Railway Platform","Railway Platform","Železniční nástupiště",21," "," "," ","","železniční nástupiště, nástupiště",33," "," "," "," "," "," ","railway=platform"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area","line","point","vertex"," ","last"
"railway/rail","railway","rail"," ","Rail","Rail","Kolej",5," "," "," ","","koleje,železnice,vlak,trať",26," ","railway-rail"," ","structure,gauge,electrified"," "," ","railway=rail"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"railway/station","railway","station"," ","Railway Station","Railway Station","Železniční stanice",18," "," "," ","train station,station","stanice,železniční stanice,zastávka,železniční zastávka,nádraží,vlak",68," ","rail"," ","operator,address,building_area"," "," ","railway=station"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point","vertex"," ","last"
"railway/subway","railway","subway"," ","Subway","Subway","Metro",5," "," "," ","","metro",5," ","railway-subway"," ","structure,gauge,electrified"," "," ","railway=subway"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"railway/subway_entrance","railway","subway_entrance"," ","Subway Entrance","Subway Entrance","Vstup do metra",14," "," "," ","","vstup do metra,vchod do metra,vlez do metra,vestibul,metro",58," ","rail-metro"," "," "," "," ","railway=subway_entrance"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," "," ","point"," "," ","last"
"railway/tram","railway","tram"," ","Tram","Tram","Tramvaj",7," "," "," ","streetcar","tramvaj,tranvaj,šalina,šmirgl,tramvajka,elektrika,električka,tram",65," ","railway-light-rail"," ","structure,gauge,electrified"," "," ","railway=tram"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"relation","relation"," "," ","Relation","Relation","Relace",6," "," "," ","","relace,vztah,seznam,objekt",26," ","relation"," ","relation"," "," "," "," "," "," "," ",0," "," "," "," "," ",0," "," "," "," "," ",0," "," "," "," ","relation","last"
"route/ferry","route","ferry"," ","Ferry Route","Ferry Route","Trasa trajektu",14," "," "," ","","trajekt,trasa,linka,loď,trasa trajektu",38," ","ferry"," "," "," "," ","route=ferry"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0," ","line"," "," "," ","last"
"shop","shop"," "," ","Shop","Shop","Obchod",6," "," "," ","","obchod,prodej,nákup,stánek,market,obchodní,nákupní",50," ","shop"," ","shop,operator,address,building_area,opening_hours"," "," ","shop=*"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/alcohol","shop","alcohol"," ","Liquor Store","Liquor Store","Prodejna alkoholu",17," "," "," ","alcohol,beer,booze,wine","alkohol,alkoholický",19," ","alcohol-shop"," ","operator,address,building_area,opening_hours"," "," ","shop=alcohol"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/anime","shop","anime"," ","Anime Shop","Anime Shop","Prodejna anime",14," "," "," ","","anime,manga,cosplay",19," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=anime"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/antiques","shop","antiques"," ","Antiques Shop","Antiques Shop","Starožitnictví",14," "," "," ","","starožitnost,starožitnosti,starožitnictví,antikvář,antikvity,antikvita,antikvariát",82," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=antiques"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/art","shop","art"," ","Art Gallery","Art Gallery","Prodejní galerie",16," "," "," ","","galerie,umění,umělecká galerie,prodejní galerie",47," ","art-gallery"," ","operator,address,building_area,opening_hours"," "," ","shop=art"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/baby_goods","shop","baby_goods"," ","Baby Goods Store","Baby Goods Store","Potřeby pro děti",16," "," "," ","","děti,dítě,miminko,mimino,plína,plíny,plínka,plínky,kojenecké potřeby,dětská výživa",82," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=baby_goods"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bag","shop","bag"," ","Bag/Luggage Store","Bag/Luggage Store","Obchod se zavazadly",19," "," "," ","handbag,purse","zavazadlo,zavazadla,kufr,kufry,batoh,batohy,brašna,brašny,brašnář,cestovní",74," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=bag"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bakery","shop","bakery"," ","Bakery","Bakery","Pekařství",9," "," "," ","","Pekařství",9," ","bakery"," ","operator,address,building_area,opening_hours"," "," ","shop=bakery"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bathroom_furnishing","shop","bathroom_furnishing"," ","Bathroom Furnishing Store","Bathroom Furnishing Store","Vybavení koupelen",17," "," "," ","","koupelna,koupelny,vybavení koupelen",35," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=bathroom_furnishing"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/beauty","shop","beauty"," ","Beauty Shop","Beauty Shop","Kosmetický salón",16," "," "," ","nail spa,spa,salon,tanning","kosmetický salón,kadeřnictví,vizážista,kosmetika,salón krásy,nehty,kosmetika,depilace",85," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=beauty"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bed","shop","bed"," ","Bedding/Mattress Store","Bedding/Mattress Store","Prodejna postelí",16," "," "," ","","postel,postele,matrace,lůžko,lůžka,spaní,spánek",47," ","lodging"," ","operator,address,building_area,opening_hours"," "," ","shop=bed"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/beverages","shop","beverages"," ","Beverage Store","Beverage Store","Prodejna nápojů",15," "," "," ","","prodejna nápojů,obchod s nápoji,nápoje,pití,malinovka,kofola,občerstvení,nealkoholické nápoje",93," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=beverages"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bicycle","shop","bicycle"," ","Bicycle Shop","Bicycle Shop","Cykloprodejna",13," "," "," ","","obchod s koly,kola,horská kola,jízdní kola,cyklistika,cykloprodejna",67," ","bicycle"," ","operator,address,building_area,opening_hours"," "," ","shop=bicycle"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/bookmaker","shop","bookmaker"," ","Bookmaker","Bookmaker","Sázková kancelář",16," "," "," ","","sázková kancelář,sázky,sázení,kurzové sázení,bookmaker,sazka,tipsport,fortuna",77," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=bookmaker"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/books","shop","books"," ","Book Store","Book Store","Knihkupectví",12," "," "," ","","knihkupectví,knihy,kniha,knižní dům,antikvariát,knihovna",56," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=books"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/boutique","shop","boutique"," ","Boutique","Boutique","Módní butik",11," "," "," ","","oblečení,šaty,oděv,oděvy,butik,móda,módní",41," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=boutique"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/butcher","shop","butcher"," ","Butcher","Butcher","Řeznictví",9," "," "," ","meat","Řezník",6," ","slaughterhouse"," ","operator,address,building_area,opening_hours"," "," ","shop=butcher"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/candles","shop","candles"," ","Candle Shop","Candle Shop","Obchod se svíčkami",18," "," "," ","","svíčky,svíčka,svícen,svícny,lampa,lampy,lampičky",48," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=candles"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car","shop","car"," ","Car Dealership","Car Dealership","Prodejna aut",12," "," "," ","auto","prodejna aut,autosalón,autobazar",32," ","car"," ","operator,address,building_area,opening_hours"," "," ","shop=car"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_parts","shop","car_parts"," ","Car Parts Store","Car Parts Store","Náhradní díly pro auta",22," "," "," ","auto","prodejna autodílů,autodíly,automobilový,auto",44," ","car"," ","operator,address,building_area,opening_hours"," "," ","shop=car_parts"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/car_repair","shop","car_repair"," ","Car Repair Shop","Car Repair Shop","Autoopravna",11," "," "," ","auto","opravna aut,autoservis,servis,pneuservis,opravna",48," ","car"," ","operator,address,building_area,opening_hours"," "," ","shop=car_repair"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/carpet","shop","carpet"," ","Carpet Store","Carpet Store","Prodejna koberců",16," "," "," ","rug","koberce,koberec,podlahové,podlahový,krytina,krytiny",51," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=carpet"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/cheese","shop","cheese"," ","Cheese Store","Cheese Store","Prodejna sýrů",13," "," "," ","","sýrařství,sýrař,sýry,sýr",24," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=cheese"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chemist","shop","chemist"," ","Chemist","Chemist","Drogérie",8," "," "," ","","drogérie,parfumérie,kosmetika,hygiena,čisticí prostředky",56," ","chemist"," ","operator,address,building_area,opening_hours"," "," ","shop=chemist"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/chocolate","shop","chocolate"," ","Chocolate Store","Chocolate Store","Prodejna čokolády",17," "," "," ","","čokoláda,čokolády,čokoládovna,cukrářství,cukrář",47," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=chocolate"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/clothes","shop","clothes"," ","Clothing Store","Clothing Store","Oblečení",8," "," "," ","","oděvy,oděv,šaty,oblečení,obchod s oblečením,móda,módní",54," ","clothing-store"," ","operator,address,building_area,opening_hours"," "," ","shop=clothes"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/computer","shop","computer"," ","Computer Store","Computer Store","Počítače",8," "," "," ","","obchod s výpočetní technikou,počítače,elektro,elektronika,výpočetní technika",76," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=computer"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/confectionery","shop","confectionery"," ","Candy Store","Candy Store","Cukrovinky",10," "," "," ","","cukrovinky,cukrovinka,cukrář,cukrářství",39," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=confectionery"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience","shop","convenience"," ","Convenience Store","Convenience Store","Smíšené zboží",13," "," "," ","","smíšené zboží,krám,obchod,potraviny,večerka",43," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=convenience"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/copyshop","shop","copyshop"," ","Copy Store","Copy Store","Kopírování",10," "," "," ","","kopírování,kopírka,kopírky,copy centrum,copy studio,kopírovací centrum,kopírárna,xerox",86," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=copyshop"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/cosmetics","shop","cosmetics"," ","Cosmetics Store","Cosmetics Store","Obchod s kosmetikou",19," "," "," ","","kosmetika,kosmetický,makeup,parfém,parfumerie",45," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=cosmetics"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/craft","shop","craft"," ","Arts and Crafts Store","Arts and Crafts Store","Výtvarné potřeby",16," "," "," ","","kreslení,malování,řezbářství,umění,umělecký",43," ","art-gallery"," ","operator,address,building_area,opening_hours"," "," ","shop=craft"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/curtain","shop","curtain"," ","Curtain Store","Curtain Store","Obchod se závěsy",16," "," "," ","drape*,window","závěs,závěsy,potah,potahy,ubrus,ubrusy",38," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=curtain"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/dairy","shop","dairy"," ","Dairy Store","Dairy Store","Mléčné výrobky",14," "," "," ","milk,egg,cheese","mléčné výrobky,mlékařství,mléko,mléčné produkty,sýr,jogurt,smetana",66," ","shop"," ","operator,address,building_area,opening_hours"," "," ","shop=dairy"," "," "," "," ",1," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
